"Aerosol","sd_Aerosol","pCount_negative_Aerosol","sd_Blue","pCount_negative_Blue","sd_Green","pCount_negative_Green","sd_Red","pCount_negative_Red","sd_Nir","pCount_negative_Nir","sd_Swir1","pCount_negative_Swir1","sd_Swir2","pCount_negative_Swir2","Surface_temp_kelvin","pixel_qa","clouds","dswe","hillShadow","pCount_dswe1","pCount_shadow","landsatID","IMAGE_QUALITY","date","CLOUD_COVER","SUN_ELEVATION","SUN_AZIMUTH","Site_ID","datetime","sat","month","year","hour","season","decade","rn","Red_raw","Green_raw","Blue_raw","Nir_raw","Swir1_raw","Swir2_raw","Red","Green","Blue","Nir","Swir1","Swir2","NR","BR","GR","SR","BG","RG","NG","SG","BN","GN","RN","SN","BS","GS","RS","NS","R_GN","R_GB","R_GS","R_BN","R_BS","R_NS","G_BR","G_BN","G_BS","G_RN","G_RB","G_NS","B_RG","B_RN","B_RS","B_GN","B_GS","B_NS","N_RG","N_RB","N_RS","N_GB","N_GS","N_BS","GR2","GN2","BR_G","NS_NR","fai","GCI","IRG","SABI","KIVU","GB","GNDVI","EVI","KRL","N_S","N_R","ndvi","ndwi","ndssi","gn_gn","ndti","hue","saturation","bright","bright_tot","dw","hexcolor","loc_name","loc_code","unit","time","ssc","EPSG","X","Y"
0.0285880208333333,0.00753972987362978,0,0.00642807959733604,0,0.00508941173478391,0,0.00742781266945255,0,0.0109030266586223,0,0.0103238617787039,0,0.00700810400909631,0,276.92281652,21952,0,1,1,102,0,"1_1_1_LC09_197024_20220212_0000000000000000001e",9,"12/02/2022",46.05,22.41566038,158.96810819,31,"2022-02-12 10:27:53","LC09",2,2022,10,"Winter",2025,5,0.0766729166666667,0.07097125,0.040260625,0.033805,0.0141780208333333,0.0105170833333333,0.08853393116819,0.0718139600262306,0.0518864320791729,0.048948794396618,0.0176872043354104,0.0126445000299457,0.552881745459025,0.586062669922598,0.811146179534307,0.199778820414171,0.722511779885429,1.23282341115644,0.681605559402922,0.246292006859809,1.06001450533699,1.46712418378158,1.80870504083972,0.361340959536124,2.93355756484898,4.06022108776436,5.00553561146698,2.76746926582517,0.733122820784544,0.715712615468117,0.989193065807023,0.878005973333591,1.27252125561792,1.32862015806535,0.511421266584562,0.712191190877844,1.03220075487067,0.522348969524744,0.511421266584562,1.07770516526697,0.323586619647283,0.377403283692642,0.488475592293157,0.429655917730176,0.579729129215784,0.778654677148762,0.305266218545201,0.348587578500922,0.460819724479022,0.395704440087056,0.546906788819351,0.703553772939743,0.0801739455972103,0.0603813772114243,-0.510311631271013,0.441256660099411,-0.027419537214428,-0.0527359734886783,0.0167199711419593,-0.320008175381061,-0.510311631271013,1.3840604787905,-0.189339550417595,-0.0830919377504955,-130.628417251822,0.0312615900612076,-0.0395851367715719,-0.287928076847094,0.604760352302391,0.0291330498797479,0.189339550417595,0.104273096561566,0.0906270479678736,0.413937330077402,0.37173153415069,0.261183117670212,580,"#5F4D38","Lobith ponton","LOBPTN","mg/l","12:00:00",75,25831,"712875,305959242","5749340,74073841"
0.0287175,0.00642968236212154,0,0.0056510995051657,0,0.00464935162411836,0,0.00679564801504936,0,0.0141689839499111,0,0.0124583636070486,0,0.00882534575967298,0,279.632451875,21952,0,1,1,99,0,"1_1_1_LC09_197024_20220228_0000000000000000001e",9,"28/02/2022",0.13,28.08392917,157.91840833,31,"2022-02-28 10:27:42","LC09",2,2022,10,"Winter",2025,12,0.05729,0.0645555,0.0383791666666667,0.0119638888888889,0.00418474999999999,0.00282428571428572,0.0624734583444821,0.0639911065010156,0.0488295600103553,0.0240844572257392,0.00502837613419455,0.00273256053772602,0.385515030926193,0.781604881565967,1.02429268679453,0.0804881987878405,0.76306791178209,0.976283451880779,0.376371945144549,0.0785792965482593,2.02743036941562,2.65694617492263,2.5939325831149,0.208780961392009,9.71080100358819,12.7259983726865,12.4241816199156,4.78970876143439,0.70931658795054,0.553741262804768,0.905156862369921,0.856809989527719,1.15996755198359,2.14590787410134,0.574926964666942,0.877624206245739,1.18814628041574,0.73928659302224,0.574926964666942,2.1980377419768,0.386112584738741,0.564125876745976,0.723381229376517,0.554405307717858,0.707475022211265,1.67725206978845,0.19044431343407,0.216386380007748,0.356797076875701,0.213475580055289,0.348951575789596,0.447184926676335,0.0632322824227489,0.0440377818633774,-0.213215540098689,0.331726935680702,-0.0285246940725319,-0.0257310132339735,-0.00151764815653353,-0.340265682749479,-0.213215540098689,1.31049934685967,-0.453095587319572,-0.0929332592814363,-130.641567294217,0.0190560810915447,-0.0383890011187428,-0.443506533929866,0.854291109054784,0.339373740778701,0.453095587319572,-0.0120005802288384,0.183349751045827,0.23693208821791,0.268682434833183,0.199378582081592,569,"#434534","Lobith ponton","LOBPTN","mg/l","12:00:00",25,25831,"712875,305959242","5749340,74073841"
0.02165,0.00750756030686705,0,0.00765275567867606,0,0.00724504635003709,0,0.00897417617186464,0,0.0165215844329392,0,0.0158955685863511,0,0.0121320907501081,0,286.69835372,21952,0.0373134328358209,1,1,85,0,"1_1_1_LC09_197024_20220417_0000000000000000001e",9,"17/04/2022",0.54,46.72894291,156.06790614,31,"2022-04-17 10:27:29","LC09",4,2022,10,"Spring",2025,19,0.0559379166666667,0.0589308333333333,0.0321825,0.0144266666666667,0.00464653846153846,0.00356599999999999,0.0607868195134162,0.0574970593302612,0.0398511928379925,0.0268165511683755,0.00561960951155423,0.00369491360459377,0.44115733284017,0.655589372120332,0.945880369963609,0.0924478292586755,0.69309966982987,1.0572161467295,0.466398655526748,0.0977373378223637,1.48606704075312,2.14408851344266,2.26676499642883,0.209557503359395,7.09145230750575,10.2315043798051,10.8169116356635,4.77195988675711,0.720960935653432,0.624426408892829,0.963086624006752,0.91178755812721,1.33683190910358,1.87404483882178,0.571325466261123,0.86244195280958,1.26448306076205,0.656333870292641,0.571325466261123,1.77262222547313,0.336911447507224,0.45490478879799,0.600110462542828,0.472654327128321,0.631389355130077,1.22860387920852,0.226713491563935,0.26646542933238,0.403824623039011,0.275470289102126,0.424872726340863,0.589753199475769,0.0591419394218387,0.0421568052493184,-0.36411647689963,0.384230807686411,-0.0244971110719937,-0.028452485410093,0.00328976018315498,-0.348956119790703,-0.36411647689963,1.44279393502736,-0.363885593090356,-0.0777242457517153,-130.643225805409,0.0211969416568213,-0.0339702683450407,-0.38777353063769,0.821929464445019,0.195516465479497,0.363885593090356,0.0278124137905782,0.140477177698428,0.344410627879668,0.255228446039931,0.184951622850045,573,"#413E2B","Lobith ponton","LOBPTN","mg/l","12:00:00",11,25831,"712875,305959242","5749340,74073841"
0.0128225,0.0100553933558595,0,0.011180402895778,0,0.0102320598744074,0,0.0125451304065671,0,0.013397358154122,0,0.0121211929807643,0,0.0118365329249823,0,298.7320628,21952,0.0298507462686567,1,1,71,0,"1_1_1_LC09_197024_20220807_0000000000000000001e",9,"07/08/2022",5.77,51.9104374,151.47117574,31,"2022-08-07 10:27:48","LC09",8,2022,10,"Summer",2025,28,0.0257933333333333,0.036247,0.0181575,0.0124619444444444,0.00565678571428571,0.004512,0.0276281883871143,0.0347606016700885,0.0257035130107425,0.0246355098088288,0.00691092304516493,0.00492025404956953,0.891680245684104,0.930336533492384,1.25815711052197,0.25014028963217,0.739443846648385,0.794813296079637,0.708719315121283,0.19881482808486,1.04335218593816,1.41099583243173,1.12147824832969,0.280526893853368,3.71925904003885,5.02980592359626,3.99775662477442,3.56472060936411,0.465151466976437,0.456935300102448,0.662999220112562,0.548842366013763,0.847115318497438,0.875794373170044,0.651781225031109,0.690529925355918,1.06580416139964,0.665100306139198,0.651781225031109,1.10188691795902,0.411989285049054,0.491804328778587,0.744185705562787,0.432747403335755,0.616812396147675,0.814783501187154,0.394870773839998,0.461929943412959,0.713264145695572,0.407440180657091,0.591183307478339,0.755355995320564,0.0311943950286014,0.0296980557394586,-0.0553694494312519,0.855546640500579,0.000564831631948225,-0.0255226940088169,-0.00713241328297411,-0.0494951194453573,-0.0553694494312519,1.35236773493027,-0.170467251292259,-0.00749948302546934,-130.636107580271,0.0177245867636639,-0.00299267857828551,-0.0572611330921433,0.668314366110282,0.0212162084620051,0.170467251292259,-0.114322032474657,0.29791585632053,0.260556153351615,0.145950954807096,0.112727812876774,553,"#1E251C","Lobith ponton","LOBPTN","mg/l","12:00:00",23,25831,"712875,305959242","5749340,74073841"
0.02664125,0.0147881090829761,1,0.0136258292379537,0,0.0091855692282446,0,0.0105088701640566,0,0.0184756831313994,0,0.0151465169449118,0,0.0150766136035252,0,301.60775696,21952,0.649253731343284,1,1,20,0,"1_1_1_LC09_197024_20220823_0000000000000000001e",9,"23/08/2022",11.34,47.36027022,154.86409961,31,"2022-08-23 10:27:54","LC09",8,2022,10,"Summer",2025,32,0.04915,0.0597925,0.0365825,0.04487375,0.03357125,0.024345,0.0525779890331856,0.0584698377664734,0.0460542931279355,0.0620960190891394,0.041441509971601,0.0300759962826819,1.18102689416186,0.875923442010447,1.11205922557382,0.788191232369964,0.787658986020704,0.899232682039933,1.06201798159846,0.708767315844403,0.741662570378692,0.941603642619012,0.846720768970864,0.667377886368389,1.11130827905391,1.41090027382066,1.26872763731862,1.49840146103973,0.43609352103848,0.503022494263074,0.52624641968621,0.486156608846891,0.600920126115902,0.507815760238402,0.592806295112991,0.54063494194187,0.668258770080174,0.509878731230031,0.592806295112991,0.5647212010649,0.414724848339643,0.401610564434169,0.489837678518057,0.381984537986481,0.46095157527722,0.444807728615174,0.559182659208331,0.62957094501476,0.66045894464911,0.59408309409307,0.621511174605803,0.709702830186016,0.0555239133998295,0.0602829284278064,-0.111573696019229,1.85467139149809,0.0114303547432966,-0.0659522356053186,-0.00589184873328778,0.0910605998299954,-0.111573696019229,1.2695849571298,0.0300763534323709,0.0230537416226403,-130.594144854966,0.0206545091175384,0.00951803005595382,0.0830007620018021,0.170434371874489,-0.148328059645409,-0.0300763534323709,-0.0530568575998992,0.245759031719525,0.212341013979296,0.245500027025598,0.219198139016734,561,"#383F31","Lobith ponton","LOBPTN","mg/l","12:00:00",15,25831,"712875,305959242","5749340,74073841"
0.022619375,0.00784947280181512,0,0.00747638243862046,0,0.00616571213161686,0,0.00728960374348466,0,0.0128266079048991,0,0.0115202292974465,0,0.00957492688968989,0,299.5466909,21952,0.00746268656716418,1,1,85,0,"1_1_2_LC08_197024_20130721_0000000000000000001e",9,"21/07/2013",0.03,55.83432381,149.80231429,31,"2013-07-21 10:29:37","LC08",7,2013,10,"Summer",2015,37,0.03925,0.050415,0.0292125,0.0226491666666667,0.00857374999999999,0.00642875,0.0413790503726059,0.0483125904587883,0.0361405455175515,0.0360699952555044,0.010623113936577,0.00739588763378273,0.871697028585841,0.873402003963763,1.16756160481567,0.256726866395412,0.748056462598091,0.856485855543249,0.746596175302852,0.219882929805612,1.00195592656853,1.33941216561196,1.1471875745892,0.294513871192037,3.40206701474923,4.54787463894562,3.89519030104078,3.39542581119363,0.49037428780281,0.489964640083923,0.702104959924089,0.57303338168665,0.884854839326583,0.886191797645878,0.62323067998504,0.669051774735017,1.03312253623306,0.62379839631301,0.62323067998504,1.03468351743391,0.402942182599712,0.466636421720272,0.694981564664791,0.428293885659277,0.613219878990596,0.774001691960159,0.402155595785232,0.465301642008227,0.693624885322992,0.427100720873286,0.612022807321209,0.771325334170784,0.0448458204156971,0.0421912928571464,-0.108429392945158,0.827381125977285,-0.0000277326987935117,-0.0379010953532452,-0.00693354008618242,-0.0628639192106362,-0.108429392945158,1.33679748788865,-0.145084380854784,-0.0130985552931708,-130.624661858481,0.0254468813189274,-0.0053090551171015,-0.068549006305309,0.639501587516025,0.000977007806502839,0.145084380854784,-0.0773041949273328,0.261604700492749,0.251943537401909,0.202852320382359,0.16190218160445,559,"#2C3427","Lobith ponton","LOBPTN","mg/l","11:00:00",34,25831,"712875,305959242","5749340,74073841"
0.019285,0.0118428891815581,2,0.012490363434353,8,0.00782424354526082,2,0.0108741962487145,0,0.0156292945156061,13,0.00840917365473895,0,0.00774878150994651,0,277.7909936,21952,0.567164179104478,1,1,15,0,"1_1_2_LC08_197024_20131212_0000000000000000001e",9,"12/12/2013",45.34,14.12566437,166.23895223,31,"2013-12-12 10:29:14","LC08",12,2013,10,"Winter",2015,41,-0.00131249999999999,0.0229975,0.018075,-0.017895,0.010595,0.0144725,0.00507693880654936,0.0240408679099763,0.0256456247475267,-0.017895,0.013181181998206,0.017681272983775,-3.52476180664519,5.05139528458435,4.73530779590313,2.59628537992263,1.06675120230932,0.211179514215565,-0.744357486052907,0.548282285297034,-1.43311677829152,-1.34344050907943,-0.283707114084905,-0.736584632478679,1.94562405336769,1.82387800375175,0.385165670820748,-1.35761724573985,0.82607353117827,0.102179456327206,0.136396002344657,0.655036074113824,0.130758597785211,-1.07703326785572,0.782515035493733,3.10179742834897,0.619182207473669,-1.87554635191319,0.782515035493733,-5.10008402972422,0.880754000368155,-2.00074132589025,1.40461469292324,4.17282394011385,0.688990123079955,-5.44052077058686,-0.614572387756244,-0.582470924618717,-0.980111819357623,-0.360158245085905,-0.480763419643534,-0.46089291136379,0.0145589033582628,0.00307293395498817,0.855571688093753,3.83455694298503,-0.0243635765263288,0.0183358087563336,-0.018963929103427,-0.46233770141311,0.855571688093753,0.937425706983209,-6.82342486435538,-0.070017233953611,-130.787192958157,-0.0310761819982059,-0.0229719388065494,1.7921539349716,0.29175410646535,5.61769227202242,6.82342486435538,-0.651282882946814,0.513003235777558,0.802034894586103,0.107679477301651,0.0368684314640524,492,"#051A1B","Lobith ponton","LOBPTN","mg/l","12:00:00",5,25831,"712875,305959242","5749340,74073841"
0.0133725,0.00797379505284668,0,0.0084831537259471,0,0.011636265614017,0,0.0113474156778043,0,0.0125869873410756,0,0.0119069587514531,0,0.010345426886411,0,288.38514659,21952,0,1,1,82,0,"1_1_2_LC08_197024_20140419_0000000000000000001e",9,"19/04/2014",6.88,47.41601662,156.01445929,31,"2014-04-19 10:27:35","LC08",4,2014,10,"Spring",2015,54,0.03016125,0.0430083333333333,0.0208525,0.0125933333333333,0.00462291666666667,0.00334874999999999,0.0319057491193498,0.04095862935335,0.0277574599685917,0.0247810035485465,0.00558938098385455,0.00341318549134097,0.776693988780776,0.869983019823774,1.28373821282604,0.175184132582073,0.677695040259481,0.77897501999149,0.605025215437775,0.136464063180312,1.12011040691771,1.65282367492144,1.28750835521434,0.225551034400396,4.96610627344454,7.32793657681643,5.70827954142195,4.43358640610271,0.485335066701131,0.464312644013664,0.685437441648251,0.607283635330182,0.956784757058354,1.05055466404486,0.686497256508251,0.779593208697265,1.22826115408528,0.722543229690881,0.686497256508251,1.348637166897,0.380946911926129,0.489663963134577,0.740295070111505,0.422233266955023,0.596318935385427,0.913964719115697,0.340097645351237,0.415348150516346,0.660912589990686,0.360628839520321,0.532375140613471,0.743128969364299,0.0364321892363499,0.0328698164509482,-0.101279979732009,0.729265621528015,-0.00260577326470812,-0.02583934781858,-0.00905288023400016,-0.103683804493343,-0.101279979732009,1.47558996391225,-0.246086342297429,-0.0176698943042273,-130.637921263598,0.019191622564692,-0.00712474557080327,-0.125686253586338,0.759844472691151,0.0566529019082219,0.246086342297429,-0.12424288004312,0.28096058475512,0.322304959740519,0.171974901885988,0.125402841989838,556,"#222C1E","Lobith ponton","LOBPTN","mg/l","11:00:00",17,25831,"712875,305959242","5749340,74073841"
0.0235035,0.00589684347017663,0,0.00719005049226455,0,0.00757621479575956,0,0.00898702492447182,0,0.0121899093627322,0,0.0109801834633704,0,0.00725800596895102,0,294.78880706,21952,0,1,1,85,0,"1_1_2_LC08_197024_20140606_0000000000000000001e",9,"06/06/2014",2.39,58.39688927,150.61716783,31,"2014-06-06 10:27:19","LC08",6,2014,10,"Summer",2015,61,0.03159125,0.04429625,0.0285066666666667,0.0153005555555556,0.00602153846153847,0.00427,0.0333449818975979,0.042194999501669,0.0353151679667959,0.0277903772088299,0.0073764412001687,0.00460701548440672,0.833420071846908,1.05908493443626,1.26540777953484,0.221215930565554,0.836951496240663,0.790259089735954,0.65861778734541,0.174817899923827,1.27076965171869,1.51833129808192,1.19987510953983,0.2654314889193,4.78756178060339,5.72023803303739,4.52047010106111,3.76745051640815,0.476456417967608,0.430201391464731,0.672665176268758,0.528400187412964,0.781066409729076,0.948194445962888,0.614548607671343,0.668641707860034,0.988367511204523,0.690189771000013,0.614548607671343,1.19985262843317,0.467503000565189,0.577655361528461,0.86723805997666,0.50460781418496,0.712409554106155,1.00421845263543,0.367889648555031,0.404752644200703,0.682451031785136,0.358538474583176,0.560612659534821,0.650956423313613,0.0377699906996335,0.0349926883552494,0.0466924065047094,0.786102547944948,-0.00109536032658321,-0.0290146503665892,-0.00885001760407103,-0.0716629168815553,0.0466924065047094,1.19481236904612,-0.205823315811032,-0.0144201059862592,-130.627423506901,0.0204139360086612,-0.00555460468876803,-0.0908574803510725,0.702391494145328,0.119241355684736,0.205823315811032,-0.117156735282926,0.370436575333132,0.209740910264046,0.177166106726306,0.138645526574893,534,"#242D26","Lobith ponton","LOBPTN","mg/l","11:00:00",7.8,25831,"712875,305959242","5749340,74073841"
0.023306875,0.00592860681252106,0,0.00542526039594276,0,0.00627957542313716,0,0.00744992527380335,0,0.0121421208140953,0,0.00968295229930668,0,0.0067599364740593,0,284.475175854286,21952,0.00746268656716418,1,1,91,0,"1_1_2_LC08_197024_20141113_0000000000000000001e",9,"13/11/2014",38.8,19.46662455,167.43619266,31,"2014-11-13 10:27:54","LC08",11,2014,10,"Fall",2015,78,0.0440934375,0.0518404166666667,0.0323475,0.01295175,0.00627199999999999,0.00398468749999999,0.0467433210455316,0.0497955708908513,0.0400685991926067,0.0251781602400459,0.0076958749419773,0.00423751951105483,0.538647226531474,0.857204800522771,1.06529809557919,0.164641167333424,0.804661910201503,0.938704390958585,0.505630516722759,0.154549386708432,1.59140297823975,1.97772873061835,1.85650264355639,0.305656762392711,5.20650341835101,6.47042360566962,6.07381505000415,3.27164363114986,0.623462649390119,0.52015526323918,0.813048278198639,0.716408315937588,0.978621075442489,1.42189179961372,0.573602919440722,0.763188414625404,1.04252316796254,0.692360196157929,0.573602919440722,1.51473862624815,0.41505136830254,0.557115877987927,0.736024815682445,0.534435176003855,0.696948887128647,1.21885247645284,0.260808465220813,0.290031140550495,0.462500589571952,0.280180189909534,0.437946200087887,0.527131528112345,0.0482694459681914,0.0374868655654486,-0.134042480757082,0.447719045483931,-0.0148600437978047,-0.0264976245834292,-0.00305224984531968,-0.239975073329647,-0.134042480757082,1.24275796744198,-0.328347146120095,-0.0536380823336709,-130.637889546899,0.0174822852980686,-0.0215651608054857,-0.299843112516791,0.732277564757892,0.228217295112268,0.328347146120095,-0.0316167897113533,0.218965400880635,0.195338089798497,0.209078979289879,0.161785651369035,565,"#32352B","Lobith ponton","LOBPTN","mg/l","12:00:00",20,25831,"712875,305959242","5749340,74073841"
